/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Hmt: Instantaneous Humidity (%)
/Avg_Hmt: Average Humidity (%)
/Avg_DewP: Average Dew Point (degree Celsius)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Gust_Sp: Last Sampling Interval Gust Speed (m/s)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Hmt,Avg_Hmt,Avg_DewP,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Gust_Sp,Avg_Sol_Rad
2016,12,13,7,25,00,1005.76,25.30,92.10,92.10,24.00,2.40,62.00,39.33,-22.67,2.90,42.01
2016,12,13,7,55,00,1006.14,25.40,92.00,92.00,24.00,1.50,58.00,35.33,-22.67,2.00,44.59
2016,12,13,8,55,00,1006.47,25.40,92.20,92.20,24.00,0.70,77.00,54.33,-22.67,1.10,62.88
2016,12,13,9,25,00,1006.57,25.40,91.80,91.80,24.00,1.20,69.00,46.33,-22.67,1.70,123.76
2016,12,13,9,55,00,1006.92,25.50,91.80,91.80,24.10,0.90,72.00,49.33,-22.67,1.50,174.40
2016,12,13,10,25,00,1007.11,25.60,91.70,91.60,24.10,1.50,239.00,216.33,-22.67,2.10,107.35
2016,12,13,10,55,00,1007.37,25.60,92.20,92.10,24.20,2.10,250.00,227.33,-22.67,2.90,134.09
2016,12,13,11,25,00,1007.45,25.70,91.40,91.30,24.20,3.20,251.00,228.33,-22.67,4.10,373.31
2016,12,13,11,55,00,1007.57,25.80,91.20,91.20,24.20,3.00,250.00,227.33,-22.67,3.60,390.93
2016,12,13,12,55,00,1007.62,25.90,90.20,90.20,24.20,2.50,235.00,212.33,-22.67,3.30,875.75
2016,12,13,13,25,00,1007.65,26.00,90.50,90.50,24.30,3.10,240.00,217.33,-22.67,3.70,656.74
2016,12,13,13,55,00,1007.58,25.90,89.70,90.00,24.10,2.30,231.00,208.33,-22.67,2.90,505.44
2016,12,13,14,25,00,1007.54,26.00,88.80,88.80,24.10,1.90,222.00,199.33,-22.67,2.40,472.24
2016,12,13,14,55,00,1007.40,26.20,89.10,89.00,24.20,2.90,224.00,201.33,-22.67,3.80,874.91
2016,12,13,15,25,00,1007.02,26.30,87.10,87.60,24.10,2.60,241.00,218.33,-22.67,3.30,1029.06
2016,12,13,15,55,00,1006.71,26.50,88.20,87.90,24.30,2.40,226.00,203.33,-22.67,3.10,832.30
2016,12,13,16,25,00,1006.31,26.50,87.00,87.20,24.20,2.70,218.00,195.33,-22.67,3.70,848.26
2016,12,13,16,55,00,1006.14,26.60,87.20,87.30,24.30,3.40,242.00,219.33,-22.67,3.90,482.24
2016,12,13,17,25,00,1005.76,26.60,86.90,86.80,24.20,3.30,232.00,209.33,-22.67,4.00,619.75
2016,12,13,17,55,00,1005.64,26.70,86.60,86.50,24.20,3.30,238.00,215.33,-22.67,4.00,697.75
2016,12,13,18,25,00,1005.26,26.60,86.90,87.00,24.30,3.30,237.00,214.33,-22.67,3.90,425.07
2016,12,13,18,55,00,1005.02,26.60,86.80,86.50,24.20,2.80,219.00,196.33,-22.67,3.40,404.73
2016,12,13,19,25,00,1004.98,26.70,86.40,86.70,24.30,2.60,221.00,198.33,-22.67,3.20,284.58
2016,12,13,19,55,00,1005.17,26.60,86.90,87.30,24.30,2.70,217.00,194.33,-22.67,3.40,221.54
2016,12,13,20,25,00,1005.44,26.50,88.30,88.20,24.40,2.10,217.00,194.33,-22.67,2.70,160.45
2016,12,13,20,55,00,1005.78,26.50,89.80,89.10,24.50,2.80,217.00,194.33,-22.67,3.50,84.84
2016,12,13,21,25,00,1006.43,26.30,89.90,90.10,24.60,2.80,232.00,209.33,-22.67,3.30,54.06
2016,12,13,21,55,00,1006.52,26.40,89.60,89.50,24.50,2.80,237.00,214.33,-22.67,3.40,48.01
2016,12,13,22,25,00,1006.73,26.40,89.50,89.30,24.50,2.00,221.00,198.33,-22.67,2.70,47.84
2016,12,13,23,25,00,1007.74,26.50,89.80,89.50,24.60,2.40,231.00,208.33,-22.67,3.20,47.10
2016,12,13,23,55,00,1007.90,26.50,89.40,89.50,24.60,1.80,229.00,206.33,-22.67,2.50,47.37
2016,12,14,0,25,00,1008.04,26.50,90.40,89.90,24.70,2.90,237.00,214.33,-22.67,3.90,43.07
2016,12,14,0,55,00,1008.36,26.50,91.10,90.80,24.80,3.40,251.00,228.33,-22.67,4.20,42.61
2016,12,14,1,25,00,1008.53,26.40,91.00,91.20,24.80,1.90,232.00,209.33,-22.67,2.70,46.13
2016,12,14,1,55,00,1008.03,26.20,91.50,91.40,24.70,2.50,228.00,205.33,-22.67,3.10,47.61
2016,12,14,2,25,00,1007.85,26.20,90.60,90.80,24.50,1.40,209.00,186.33,-22.67,2.20,48.95
2016,12,14,2,55,00,1007.81,26.20,91.10,90.80,24.60,1.30,124.00,101.33,-22.67,1.70,46.65
2016,12,14,3,25,00,1007.81,26.20,92.00,92.00,24.80,2.00,87.00,64.33,-22.67,2.70,47.13
2016,12,14,3,55,00,1007.79,26.20,91.70,91.90,24.70,1.40,76.00,53.33,-22.67,2.10,46.88
2016,12,14,4,25,00,1007.60,26.20,91.90,91.70,24.80,1.70,110.00,87.33,-22.67,2.30,46.16
2016,12,14,4,55,00,1007.22,26.10,92.50,92.60,24.80,1.70,122.00,99.33,-22.67,2.60,46.23
2016,12,14,5,25,00,1007.16,26.20,92.10,92.00,24.80,2.30,134.00,111.33,-22.67,2.80,45.90
2016,12,14,5,55,00,1006.94,26.20,92.00,92.10,24.80,2.30,102.00,79.33,-22.67,3.30,44.97
2016,12,14,6,25,00,1006.51,26.50,89.10,89.50,24.70,2.70,34.00,11.33,-22.67,3.50,42.35
2016,12,14,6,55,00,1006.73,26.50,88.40,87.90,24.40,3.90,63.00,40.33,-22.67,5.10,44.91
2016,12,14,7,25,00,1007.26,26.40,88.20,88.10,24.30,3.60,39.00,16.33,-22.67,4.90,45.33
2016,12,14,7,55,00,1007.62,26.50,88.70,88.80,24.50,2.20,7.00,344.33,-22.67,3.30,43.49
2016,12,14,8,25,00,1007.94,26.80,84.70,83.40,23.80,5.30,15.00,352.33,-22.67,7.00,44.35
2016,12,14,9,25,00,1008.82,25.70,85.10,84.30,22.90,7.70,20.00,357.33,-22.67,10.30,44.14
2016,12,14,9,55,00,1009.04,25.50,83.00,84.30,22.60,6.10,10.00,347.33,-22.67,8.30,50.78
2016,12,14,10,25,00,1009.45,25.60,82.80,83.30,22.60,3.30,352.00,329.33,-22.67,5.20,60.68
2016,12,14,11,25,00,1009.60,26.00,81.30,81.30,22.50,0.90,95.00,72.33,-22.67,1.60,128.39
2016,12,14,13,25,00,1009.71,26.10,84.10,84.70,23.30,2.20,238.00,215.33,-22.67,2.70,393.08
2016,12,14,13,55,00,1009.85,26.40,82.10,82.00,23.10,2.10,205.00,182.33,-22.67,2.60,844.70
2016,12,14,14,25,00,1010.22,26.30,86.80,87.00,23.90,3.70,189.00,166.33,-22.67,4.50,522.46
2016,12,14,14,55,00,1010.47,26.60,84.40,84.50,23.80,2.80,208.00,185.33,-22.67,4.00,379.38
2016,12,14,15,25,00,1010.59,26.60,86.90,86.50,24.10,3.20,241.00,218.33,-22.67,3.60,358.63
2016,12,14,15,55,00,1010.99,26.60,88.20,88.30,24.50,3.20,229.00,206.33,-22.67,4.00,424.73
2016,12,14,16,25,00,1010.79,27.10,86.70,85.50,24.50,6.40,264.00,241.33,-22.67,8.10,731.73
2016,12,14,16,55,00,1010.61,26.70,88.80,88.90,24.70,7.70,267.00,244.33,-22.67,9.00,553.10
2016,12,14,17,25,00,1010.35,26.50,88.90,89.80,24.70,6.90,262.00,239.33,-22.67,8.80,241.40
2016,12,14,17,55,00,1010.48,26.50,88.90,89.00,24.60,5.90,258.00,235.33,-22.67,7.20,165.71
2016,12,14,18,25,00,1010.70,26.50,89.70,89.50,24.60,6.20,258.00,235.33,-22.67,7.20,150.94
2016,12,14,18,55,00,1010.87,26.50,86.30,85.80,24.00,7.40,254.00,231.33,-22.67,9.30,227.78
2016,12,14,19,25,00,1011.13,26.40,86.30,86.70,24.00,7.60,259.00,236.33,-22.67,9.00,109.20
2016,12,14,19,55,00,1011.24,26.30,87.80,87.30,24.00,7.20,254.00,231.33,-22.67,8.80,76.23
2016,12,14,20,25,00,1011.62,26.30,87.20,87.40,24.00,7.30,251.00,228.33,-22.67,9.00,78.73
2016,12,14,20,55,00,1011.73,26.20,87.30,87.50,24.00,7.50,263.00,240.33,-22.67,9.50,47.30
2016,12,14,21,25,00,1012.29,25.70,87.60,88.70,23.70,7.20,233.00,210.33,-22.67,9.50,45.52
2016,12,14,21,55,00,1012.91,26.10,82.70,84.60,23.30,7.80,227.00,204.33,-22.67,10.20,43.46
2016,12,14,22,25,00,1013.35,26.10,81.60,82.90,22.90,7.20,225.00,202.33,-22.67,8.70,42.59
2016,12,14,22,55,00,1013.62,26.00,81.80,82.50,22.80,6.90,216.00,193.33,-22.67,8.00,43.12
2016,12,14,23,55,00,1014.30,25.90,84.10,83.90,22.90,8.00,203.00,180.33,-22.67,9.50,41.44
2016,12,15,0,55,00,1015.11,25.60,83.50,84.10,22.70,8.50,195.00,172.33,-22.67,9.90,40.34
2016,12,15,1,25,00,1015.39,25.30,84.70,85.20,22.60,9.70,201.00,178.33,-22.67,11.80,39.95
2016,12,15,1,55,00,1015.49,25.20,84.20,84.20,22.30,9.90,195.00,172.33,-22.67,11.90,39.54
2016,12,15,2,25,00,1015.48,24.70,81.30,83.60,21.70,10.10,194.00,171.33,-22.67,12.10,40.15
2016,12,15,2,55,00,1015.47,24.80,82.10,81.60,21.50,9.30,195.00,172.33,-22.67,11.60,40.80
2016,12,15,3,25,00,1015.49,24.80,78.70,79.60,21.00,9.20,195.00,172.33,-22.67,11.00,40.58
2016,12,15,3,55,00,1015.51,24.60,77.80,78.40,20.60,9.50,196.00,173.33,-22.67,11.80,41.38
2016,12,15,4,25,00,1015.49,24.50,74.10,76.30,20.10,9.70,192.00,169.33,-22.67,11.80,39.83
2016,12,15,4,55,00,1015.49,24.50,74.70,74.60,19.70,9.50,195.00,172.33,-22.67,11.40,40.41
2016,12,15,5,25,00,1015.51,24.40,75.10,75.20,19.70,9.40,196.00,173.33,-22.67,11.20,40.14
2016,12,15,5,55,00,1015.63,24.20,75.20,75.60,19.70,8.90,195.00,172.33,-22.67,10.70,39.65
2016,12,15,6,25,00,1016.00,24.30,72.60,74.10,19.40,9.60,197.00,174.33,-22.67,11.50,39.62
2016,12,15,6,55,00,1016.44,24.30,69.70,72.20,19.00,9.40,185.00,162.33,-22.67,11.70,39.19
2016,12,15,7,55,00,1017.10,24.20,70.60,71.60,18.80,8.00,187.00,164.33,-22.67,9.80,39.46
2016,12,15,8,25,00,1017.68,24.20,70.80,72.70,19.00,7.50,188.00,165.33,-22.67,9.50,40.07
2016,12,15,9,25,00,1018.61,24.10,68.20,69.40,18.20,7.50,188.00,165.33,-22.67,9.70,52.92
2016,12,15,9,55,00,1019.27,24.10,71.10,69.00,18.10,7.20,184.00,161.33,-22.67,9.20,53.43
2016,12,15,11,25,00,1020.43,23.90,63.70,64.90,16.90,6.60,190.00,167.33,-22.67,8.70,84.40
2016,12,15,11,55,00,1020.77,23.90,64.40,64.40,16.80,6.70,190.00,167.33,-22.67,8.00,87.37
2016,12,15,12,25,00,1021.22,23.90,59.50,62.70,16.30,5.80,187.00,164.33,-22.67,7.60,88.62
2016,12,15,12,55,00,1021.46,23.80,62.30,62.60,16.30,6.00,189.00,166.33,-22.67,7.60,99.08
2016,12,15,13,25,00,1021.71,23.90,60.70,60.70,15.80,6.00,201.00,178.33,-22.67,8.20,139.93
2016,12,15,13,55,00,1021.76,23.40,61.00,61.90,15.70,4.60,165.00,142.33,-22.67,7.50,100.13
2016,12,15,14,25,00,1021.79,23.70,57.90,61.60,15.90,6.10,177.00,154.33,-22.67,8.00,152.23
2016,12,15,15,25,00,1021.82,23.60,55.80,59.60,15.30,4.70,198.00,175.33,-22.67,6.80,137.84
2016,12,15,15,55,00,1021.79,23.80,58.50,59.40,15.40,4.90,193.00,170.33,-22.67,6.40,168.93
2016,12,15,16,25,00,1021.93,23.80,58.50,59.10,15.30,4.20,199.00,176.33,-22.67,5.80,162.13
2016,12,15,16,55,00,1021.91,23.70,54.60,58.40,15.00,4.60,194.00,171.33,-22.67,7.30,123.51
2016,12,15,17,25,00,1022.00,23.10,66.50,61.20,15.20,3.80,201.00,178.33,-22.67,5.20,134.32
2016,12,15,17,55,00,1021.76,22.70,61.30,61.40,14.90,1.70,171.00,148.33,-22.67,3.70,97.48
2016,12,15,18,25,00,1022.03,21.70,79.80,77.70,17.60,6.80,108.00,85.33,-22.67,8.30,72.88
2016,12,15,18,55,00,1022.20,20.20,85.60,86.80,17.90,3.90,56.00,33.33,-22.67,6.10,77.84
2016,12,15,19,25,00,1022.18,20.80,82.00,82.00,17.60,3.20,9.00,346.33,-22.67,4.20,65.25
2016,12,15,20,25,00,1022.48,21.20,80.60,80.40,17.70,3.00,10.00,347.33,-22.67,4.40,54.13
2016,12,15,20,55,00,1022.32,21.50,79.50,79.30,17.70,2.60,15.00,352.33,-22.67,4.60,58.62
2016,12,15,21,25,00,1022.93,21.30,80.90,80.70,17.80,3.50,29.00,6.33,-22.67,5.20,41.78
2016,12,15,21,55,00,1023.19,20.50,79.40,78.60,16.70,2.00,36.00,13.33,-22.67,3.30,41.87
2016,12,15,22,25,00,1023.28,20.90,76.40,76.70,16.70,2.10,34.00,11.33,-22.67,3.50,38.25
2016,12,15,22,55,00,1023.69,21.30,81.10,80.40,17.80,3.60,38.00,15.33,-22.67,5.40,36.90
2016,12,15,23,25,00,1023.64,21.10,80.80,82.00,17.90,4.00,26.00,3.33,-22.67,6.30,37.19
2016,12,15,23,55,00,1023.73,21.00,84.20,84.20,18.30,4.60,20.00,357.33,-22.67,6.40,37.73
2016,12,16,0,55,00,1023.86,20.90,85.90,84.30,18.20,6.10,18.00,355.33,-22.67,8.40,37.60
2016,12,16,1,25,00,1024.04,20.70,84.10,84.20,17.90,4.10,6.00,343.33,-22.67,6.10,38.09
2016,12,16,1,55,00,1023.81,20.90,80.50,81.70,17.70,3.30,25.00,2.33,-22.67,6.20,38.17
2016,12,16,2,25,00,1023.49,21.20,81.30,79.60,17.50,2.80,11.00,348.33,-22.67,4.60,38.07
2016,12,16,2,55,00,1023.35,21.20,81.20,79.30,17.50,3.30,8.00,345.33,-22.67,4.80,37.93
2016,12,16,3,25,00,1023.16,21.40,75.20,77.10,17.20,3.70,11.00,348.33,-22.67,5.40,37.91
2016,12,16,3,55,00,1022.67,21.40,74.80,75.70,16.90,1.80,5.00,342.33,-22.67,3.20,38.46
2016,12,16,4,25,00,1022.72,21.80,76.60,76.00,17.40,1.60,36.00,13.33,-22.67,2.80,38.52
2016,12,16,4,55,00,1022.42,21.80,77.40,75.30,17.20,1.80,34.00,11.33,-22.67,3.20,38.42
2016,12,16,5,25,00,1022.50,21.60,76.60,77.40,17.50,2.30,11.00,348.33,-22.67,3.70,38.80
2016,12,16,5,55,00,1022.34,21.70,78.00,76.80,17.40,1.70,28.00,5.33,-22.67,3.40,38.48
2016,12,16,6,25,00,1022.09,21.60,79.90,78.60,17.80,2.80,1.00,338.33,-22.67,4.60,39.47
2016,12,16,6,55,00,1021.93,21.70,80.00,79.80,18.00,3.00,13.00,350.33,-22.67,4.90,39.76
2016,12,16,7,25,00,1022.03,21.50,85.20,83.60,18.70,4.00,13.00,350.33,-22.67,6.10,39.35
2016,12,16,7,55,00,1022.59,21.30,86.30,86.90,19.00,3.90,50.00,27.33,-22.67,6.60,39.27
2016,12,16,8,25,00,1022.92,21.00,87.30,86.70,18.70,3.00,31.00,8.33,-22.67,4.20,39.10
2016,12,16,8,55,00,1023.25,20.90,84.90,85.50,18.40,2.70,10.00,347.33,-22.67,4.20,47.06
2016,12,16,9,55,00,1023.92,20.30,85.80,85.20,17.80,2.90,66.00,43.33,-22.67,4.30,68.61
2016,12,16,10,25,00,1024.12,20.70,83.70,83.90,17.80,4.30,47.00,24.33,-22.67,6.00,107.37
2016,12,16,10,55,00,1023.97,21.10,79.10,80.80,17.70,3.60,40.00,17.33,-22.67,5.40,234.73
2016,12,16,11,25,00,1024.21,21.40,78.40,78.80,17.60,3.60,38.00,15.33,-22.67,5.30,213.84
2016,12,16,11,55,00,1024.42,21.80,75.70,76.70,17.50,3.70,26.00,3.33,-22.67,5.50,428.55
2016,12,16,12,25,00,1024.62,22.00,76.50,75.80,17.50,5.00,63.00,40.33,-22.67,7.30,788.39
2016,12,16,12,55,00,1024.57,22.00,79.40,78.10,18.00,4.30,44.00,21.33,-22.67,6.40,517.25
2016,12,16,13,25,00,1024.60,22.30,75.10,75.90,17.80,3.50,42.00,19.33,-22.67,6.50,559.55
2016,12,16,13,55,00,1024.74,22.70,74.10,73.30,17.70,2.70,32.00,9.33,-22.67,4.80,613.59
2016,12,16,14,25,00,1024.64,22.90,71.10,71.90,17.60,1.80,73.00,50.33,-22.67,3.00,482.53
2016,12,16,15,25,00,1024.21,23.20,69.10,70.10,17.50,0.80,82.00,59.33,-22.67,2.20,304.10
2016,12,16,15,55,00,1024.14,23.60,74.40,69.60,17.80,5.50,106.00,83.33,-22.67,7.50,302.47
2016,12,16,16,25,00,1023.84,23.10,77.60,75.40,18.50,6.80,142.00,119.33,-22.67,8.30,324.28
2016,12,16,17,55,00,1022.97,22.50,76.20,75.70,18.00,3.80,92.00,69.33,-22.67,5.50,214.39
2016,12,16,18,25,00,1022.57,22.80,74.90,75.50,18.20,2.60,105.00,82.33,-22.67,3.70,304.48
2016,12,16,18,55,00,1022.28,23.00,74.40,75.20,18.40,2.50,108.00,85.33,-22.67,4.60,252.89
2016,12,16,19,25,00,1022.08,23.40,75.50,75.60,18.90,6.90,130.00,107.33,-22.67,8.80,181.42
2016,12,16,19,55,00,1022.17,23.30,78.50,77.90,19.20,7.40,119.00,96.33,-22.67,8.60,113.55
2016,12,16,20,55,00,1022.30,23.00,77.60,77.90,18.90,4.20,128.00,105.33,-22.67,5.40,75.08
2016,12,16,21,25,00,1022.35,23.00,80.40,78.50,19.10,7.40,125.00,102.33,-22.67,9.00,47.38
2016,12,16,21,55,00,1022.46,23.00,79.80,78.80,19.10,5.50,94.00,71.33,-22.67,7.30,40.84
2016,12,16,22,25,00,1022.53,22.50,79.80,82.20,19.30,3.90,101.00,78.33,-22.67,6.60,43.60
2016,12,16,22,55,00,1022.39,23.20,83.70,80.10,19.50,7.70,105.00,82.33,-22.67,11.30,40.96
2016,12,16,23,25,00,1022.60,23.10,83.80,80.30,19.50,7.30,95.00,72.33,-22.67,10.00,41.47
2016,12,16,23,55,00,1022.67,22.60,82.60,83.60,19.70,6.90,107.00,84.33,-22.67,8.60,39.21
2016,12,17,0,55,00,1022.97,22.50,83.60,82.50,19.40,6.90,100.00,77.33,-22.67,9.20,40.59
2016,12,17,1,25,00,1022.93,21.40,88.10,89.00,19.60,5.60,111.00,88.33,-22.67,8.20,40.51
2016,12,17,1,55,00,1022.58,22.00,83.80,84.20,19.20,3.30,67.00,44.33,-22.67,5.10,40.62
2016,12,17,2,55,00,1022.13,21.70,84.10,84.60,19.00,2.20,51.00,28.33,-22.67,3.20,40.65
2016,12,17,3,25,00,1021.80,22.10,81.60,82.20,18.90,2.40,98.00,75.33,-22.67,3.80,39.88
2016,12,17,3,55,00,1021.46,22.00,83.90,82.90,19.00,3.50,112.00,89.33,-22.67,4.30,40.00
2016,12,17,4,25,00,1021.10,21.60,86.70,86.40,19.20,4.60,113.00,90.33,-22.67,6.30,40.15
2016,12,17,5,25,00,1020.34,21.90,82.00,83.00,18.80,2.80,86.00,63.33,-22.67,3.90,39.91
2016,12,17,5,55,00,1020.05,21.90,82.90,82.60,18.80,1.40,17.00,354.33,-22.67,2.60,40.01
2016,12,17,6,25,00,1019.85,22.20,80.60,80.80,18.80,1.90,16.00,353.33,-22.67,2.70,40.17
2016,12,17,6,55,00,1019.75,22.40,80.20,80.00,18.80,2.70,43.00,20.33,-22.67,3.70,37.71
2016,12,17,7,25,00,1019.86,22.40,81.20,81.50,19.10,2.80,44.00,21.33,-22.67,4.10,38.58
2016,12,17,8,25,00,1020.16,22.50,80.90,80.80,19.00,3.20,43.00,20.33,-22.67,4.40,43.44
2016,12,17,8,55,00,1020.25,22.70,79.10,79.60,19.00,3.00,49.00,26.33,-22.67,4.40,109.85
2016,12,17,9,25,00,1020.46,23.10,75.90,76.70,18.80,3.20,54.00,31.33,-22.67,4.20,220.64
2016,12,17,9,55,00,1020.70,23.50,74.90,74.50,18.70,3.40,52.00,29.33,-22.67,4.80,330.76
2016,12,17,10,25,00,1020.86,23.40,76.40,76.50,19.00,2.90,67.00,44.33,-22.67,3.90,329.06
2016,12,17,10,55,00,1021.10,23.40,78.00,78.70,19.50,2.70,84.00,61.33,-22.67,4.20,255.43
2016,12,17,11,25,00,1021.57,22.00,88.90,88.00,19.90,4.90,103.00,80.33,-22.67,7.00,240.16
2016,12,17,11,55,00,1021.72,21.80,90.50,89.40,20.00,4.00,84.00,61.33,-22.67,5.40,210.61
2016,12,17,12,25,00,1021.71,21.90,90.80,91.00,20.30,1.90,122.00,99.33,-22.67,3.30,362.96
2016,12,17,12,55,00,1021.59,22.30,88.80,89.20,20.40,1.30,324.00,301.33,-22.67,2.00,439.51
2016,12,17,13,25,00,1021.60,22.40,90.90,90.90,20.90,5.30,128.00,105.33,-22.67,6.90,442.51
2016,12,17,13,55,00,1021.60,22.40,91.40,90.80,20.80,2.70,150.00,127.33,-22.67,5.70,201.19
2016,12,17,14,25,00,1021.30,22.10,90.60,91.20,20.60,1.00,30.00,7.33,-22.67,2.10,340.33
2016,12,17,14,55,00,1020.98,23.10,85.60,88.00,21.00,5.00,140.00,117.33,-22.67,6.60,422.73
2016,12,17,15,25,00,1020.76,23.80,87.20,86.10,21.30,6.60,148.00,125.33,-22.67,7.80,459.06
2016,12,17,15,55,00,1020.59,23.30,88.40,88.20,21.30,6.90,133.00,110.33,-22.67,9.10,376.05
2016,12,17,16,25,00,1020.16,22.80,91.80,91.30,21.30,4.80,169.00,146.33,-22.67,8.70,152.76
2016,12,17,17,25,00,1019.17,23.50,87.80,88.20,21.40,7.00,160.00,137.33,-22.67,8.40,273.54
2016,12,17,18,25,00,1018.77,23.90,88.00,88.10,21.80,5.40,151.00,128.33,-22.67,6.80,245.58
2016,12,17,18,55,00,1018.41,24.00,87.20,87.10,21.70,6.60,153.00,130.33,-22.67,7.80,164.48
2016,12,17,19,25,00,1018.33,24.00,87.30,87.40,21.80,6.00,151.00,128.33,-22.67,7.50,248.44
2016,12,17,20,25,00,1017.95,23.90,85.30,85.50,21.40,6.40,133.00,110.33,-22.67,8.10,165.50
2016,12,17,20,55,00,1018.21,24.10,85.70,86.50,21.70,5.60,129.00,106.33,-22.67,6.70,114.64
2016,12,17,21,25,00,1018.29,24.10,85.10,85.20,21.50,5.50,132.00,109.33,-22.67,6.80,75.14
2016,12,17,21,55,00,1018.45,24.10,85.30,85.30,21.50,5.30,127.00,104.33,-22.67,6.50,52.32
2016,12,17,22,25,00,1018.57,24.20,86.70,86.60,21.80,4.50,113.00,90.33,-22.67,5.60,39.73
2016,12,17,22,55,00,1018.76,23.90,86.80,87.00,21.60,3.50,64.00,41.33,-22.67,4.40,41.98
2016,12,17,23,25,00,1018.82,23.80,87.50,87.30,21.50,2.60,16.00,353.33,-22.67,3.80,42.56
2016,12,17,23,55,00,1019.12,23.90,86.80,86.50,21.50,3.00,67.00,44.33,-22.67,3.80,42.10
2016,12,18,0,25,00,1019.15,23.90,83.60,84.80,21.20,3.40,38.00,15.33,-22.67,5.30,42.25
2016,12,18,0,55,00,1019.41,24.00,83.50,83.60,21.10,3.40,54.00,31.33,-22.67,4.90,41.79
2016,12,18,1,25,00,1019.09,24.00,83.30,82.90,20.90,2.80,52.00,29.33,-22.67,3.90,41.54
2016,12,18,1,55,00,1018.77,24.00,84.90,84.70,21.20,2.70,52.00,29.33,-22.67,4.10,41.60
2016,12,18,2,25,00,1018.49,23.80,84.50,84.40,21.00,1.70,53.00,30.33,-22.67,2.60,43.03
2016,12,18,3,25,00,1017.73,23.70,82.80,83.40,20.70,2.50,52.00,29.33,-22.67,3.70,39.37
2016,12,18,3,55,00,1017.33,23.70,83.60,83.50,20.70,2.40,41.00,18.33,-22.67,3.10,42.13
2016,12,18,4,25,00,1016.95,23.80,82.70,82.90,20.70,3.40,68.00,45.33,-22.67,4.50,42.13
2016,12,18,4,55,00,1016.62,23.70,82.90,83.40,20.70,3.60,66.00,43.33,-22.67,4.80,42.22
2016,12,18,5,25,00,1016.62,23.70,83.70,83.80,20.80,3.70,51.00,28.33,-22.67,4.60,41.87
2016,12,18,5,55,00,1016.56,23.60,84.40,84.40,20.80,3.40,69.00,46.33,-22.67,4.80,41.40
2016,12,18,6,25,00,1016.37,23.50,84.70,84.80,20.80,3.30,48.00,25.33,-22.67,4.40,40.07
2016,12,18,6,55,00,1016.36,23.40,84.10,84.70,20.60,3.20,58.00,35.33,-22.67,4.50,40.47
2016,12,18,7,25,00,1016.30,23.40,84.10,84.20,20.60,3.40,37.00,14.33,-22.67,4.60,39.63
2016,12,18,7,55,00,1016.31,23.40,85.30,84.80,20.70,3.40,53.00,30.33,-22.67,4.50,40.70
2016,12,18,8,25,00,1016.46,23.30,84.50,84.60,20.60,4.30,44.00,21.33,-22.67,5.60,44.56
2016,12,18,8,55,00,1016.89,23.10,85.70,85.80,20.60,4.60,40.00,17.33,-22.67,6.00,58.99
2016,12,18,9,25,00,1017.10,23.20,84.80,84.40,20.40,4.10,49.00,26.33,-22.67,5.60,169.48
2016,12,18,9,55,00,1017.12,23.30,85.10,84.30,20.50,3.90,60.00,37.33,-22.67,5.10,183.90
2016,12,18,10,25,00,1017.14,23.40,85.40,85.20,20.70,4.20,55.00,32.33,-22.67,5.40,579.46
2016,12,18,10,55,00,1017.16,23.30,84.50,85.10,20.70,3.50,57.00,34.33,-22.67,4.30,533.85
2016,12,18,11,25,00,1017.56,23.60,84.60,84.90,20.90,3.40,66.00,43.33,-22.67,4.40,509.75
2016,12,18,11,55,00,1017.48,24.20,81.30,81.80,20.90,3.50,64.00,41.33,-22.67,4.40,715.71
2016,12,18,12,25,00,1017.34,24.50,80.40,80.00,20.80,3.60,26.00,3.33,-22.67,5.20,695.03
2016,12,18,12,55,00,1017.19,25.00,77.00,77.70,20.90,2.70,45.00,22.33,-22.67,3.70,925.87
2016,12,18,13,25,00,1017.09,25.50,76.30,76.40,21.10,2.10,100.00,77.33,-22.67,2.80,917.96
